sales,region,date
1620.0,east,2019-07-14 00:00:00
1692.0,west,2019-07-14 00:00:00
1551.0,north,2019-07-15 00:00:00
1620.0,south,2019-07-15 00:00:00
1725.0,east,2019-07-15 00:00:00
1602.0,west,2019-07-15 00:00:00
1518.0,north,2019-07-16 00:00:00
1761.0,south,2019-07-16 00:00:00
1539.0,east,2019-07-16 00:00:00
1614.0,west,2019-07-16 00:00:00
1548.0,north,2019-07-17 00:00:00
1551.0,south,2019-07-17 00:00:00
1722.0,east,2019-07-17 00:00:00
1662.0,west,2019-07-17 00:00:00
1509.0,north,2019-07-18 00:00:00
1773.0,south,2019-07-18 00:00:00
1767.0,east,2019-07-18 00:00:00
1581.0,west,2019-07-18 00:00:00
1626.0,north,2019-07-19 00:00:00
1734.0,south,2019-07-19 00:00:00
1761.0,east,2019-07-19 00:00:00
1659.0,west,2019-07-19 00:00:00
1638.0,north,2019-07-20 00:00:00
1539.0,south,2019-07-20 00:00:00
1782.0,east,2019-07-20 00:00:00
1728.0,west,2019-07-20 00:00:00
1746.0,north,2019-07-21 00:00:00
1536.0,south,2019-07-21 00:00:00
1719.0,east,2019-07-21 00:00:00
1773.0,west,2019-07-21 00:00:00
1611.0,north,2019-07-22 00:00:00
1665.0,south,2019-07-22 00:00:00
1506.0,east,2019-07-22 00:00:00
1746.0,west,2019-07-22 00:00:00
1770.0,north,2019-07-23 00:00:00
1734.0,south,2019-07-23 00:00:00
1707.0,east,2019-07-23 00:00:00
1620.0,west,2019-07-23 00:00:00
1569.0,north,2019-07-24 00:00:00
1656.0,south,2019-07-24 00:00:00
1617.0,east,2019-07-24 00:00:00
1638.0,west,2019-07-24 00:00:00
1701.0,north,2019-07-25 00:00:00
1713.0,south,2019-07-25 00:00:00
1557.0,east,2019-07-25 00:00:00
1725.0,west,2019-07-25 00:00:00
1605.0,north,2019-07-26 00:00:00
1770.0,south,2019-07-26 00:00:00
1557.0,east,2019-07-26 00:00:00
1755.0,west,2019-07-26 00:00:00
1737.0,north,2019-07-27 00:00:00
1785.0,south,2019-07-27 00:00:00
1545.0,east,2019-07-27 00:00:00
1560.0,west,2019-07-27 00:00:00
1509.0,north,2019-07-28 00:00:00
1761.0,south,2019-07-28 00:00:00
1551.0,east,2019-07-28 00:00:00
1683.0,west,2019-07-28 00:00:00
1644.0,north,2019-07-29 00:00:00
1608.0,south,2019-07-29 00:00:00
1719.0,east,2019-07-29 00:00:00
1794.0,west,2019-07-29 00:00:00
1764.0,north,2019-07-30 00:00:00
1512.0,south,2019-07-30 00:00:00
1701.0,east,2019-07-30 00:00:00
1797.0,west,2019-07-30 00:00:00
1734.0,north,2019-07-31 00:00:00
1791.0,south,2019-07-31 00:00:00
1761.0,east,2019-07-31 00:00:00
1587.0,west,2019-07-31 00:00:00
1596.0,north,2019-08-01 00:00:00
1542.0,south,2019-08-01 00:00:00
1710.0,east,2019-08-01 00:00:00
1701.0,west,2019-08-01 00:00:00
1647.0,north,2019-08-02 00:00:00
1524.0,south,2019-08-02 00:00:00
1782.0,east,2019-08-02 00:00:00
1716.0,west,2019-08-02 00:00:00
1752.0,north,2019-08-03 00:00:00
1686.0,south,2019-08-03 00:00:00
1764.0,east,2019-08-03 00:00:00
1755.0,west,2019-08-03 00:00:00
1578.0,north,2019-08-04 00:00:00
1539.0,south,2019-08-04 00:00:00
1743.0,east,2019-08-04 00:00:00
1596.0,west,2019-08-04 00:00:00
1506.0,north,2019-08-05 00:00:00
1527.0,south,2019-08-05 00:00:00
1626.0,east,2019-08-05 00:00:00
1530.0,west,2019-08-05 00:00:00
1521.0,north,2019-08-06 00:00:00
1713.0,south,2019-08-06 00:00:00
1761.0,east,2019-08-06 00:00:00
1557.0,west,2019-08-06 00:00:00
1584.0,north,2019-08-07 00:00:00
1764.0,south,2019-08-07 00:00:00
1623.0,east,2019-08-07 00:00:00
1776.0,west,2019-08-07 00:00:00
1749.0,north,2019-08-08 00:00:00
1707.0,south,2019-08-08 00:00:00
1629.0,east,2019-08-08 00:00:00
1773.0,west,2019-08-08 00:00:00
1758.0,north,2019-08-09 00:00:00
1671.0,south,2019-08-09 00:00:00
1659.0,east,2019-08-09 00:00:00
1641.0,west,2019-08-09 00:00:00
1596.0,north,2019-08-10 00:00:00
1626.0,south,2019-08-10 00:00:00
1557.0,east,2019-08-10 00:00:00
1695.0,west,2019-08-10 00:00:00
1659.0,north,2019-08-11 00:00:00
1680.0,south,2019-08-11 00:00:00
1683.0,east,2019-08-11 00:00:00
1692.0,west,2019-08-11 00:00:00
1569.0,north,2019-08-12 00:00:00
1740.0,south,2019-08-12 00:00:00
1650.0,east,2019-08-12 00:00:00
1569.0,west,2019-08-12 00:00:00
1701.0,north,2019-08-13 00:00:00
1677.0,south,2019-08-13 00:00:00
1533.0,east,2019-08-13 00:00:00
1587.0,west,2019-08-13 00:00:00
1713.0,north,2019-08-14 00:00:00
1611.0,south,2019-08-14 00:00:00
1524.0,east,2019-08-14 00:00:00
1725.0,west,2019-08-14 00:00:00
1761.0,north,2019-08-15 00:00:00
1569.0,south,2019-08-15 00:00:00
1668.0,east,2019-08-15 00:00:00
1563.0,west,2019-08-15 00:00:00
1734.0,north,2019-08-16 00:00:00
1524.0,south,2019-08-16 00:00:00
1731.0,east,2019-08-16 00:00:00
1665.0,west,2019-08-16 00:00:00
1710.0,north,2019-08-17 00:00:00
1509.0,south,2019-08-17 00:00:00
1539.0,east,2019-08-17 00:00:00
1533.0,west,2019-08-17 00:00:00
1785.0,north,2019-08-18 00:00:00
1665.0,south,2019-08-18 00:00:00
1722.0,east,2019-08-18 00:00:00
1659.0,west,2019-08-18 00:00:00
1791.0,north,2019-08-19 00:00:00
1680.0,south,2019-08-19 00:00:00
1542.0,east,2019-08-19 00:00:00
1701.0,west,2019-08-19 00:00:00
1671.0,north,2019-08-20 00:00:00
1656.0,south,2019-08-20 00:00:00
1536.0,east,2019-08-20 00:00:00
1800.0,west,2019-08-20 00:00:00
1605.0,north,2019-08-21 00:00:00
1671.0,south,2019-08-21 00:00:00
1590.0,east,2019-08-21 00:00:00
1545.0,west,2019-08-21 00:00:00
1500.0,north,2019-08-22 00:00:00
1779.0,south,2019-08-22 00:00:00
1656.0,east,2019-08-22 00:00:00
1731.0,west,2019-08-22 00:00:00
1614.0,north,2019-08-23 00:00:00
1782.0,south,2019-08-23 00:00:00
1629.0,east,2019-08-23 00:00:00
1635.0,west,2019-08-23 00:00:00
1548.0,north,2019-08-24 00:00:00
1776.0,south,2019-08-24 00:00:00
1743.0,east,2019-08-24 00:00:00
1737.0,west,2019-08-24 00:00:00
1644.0,north,2019-08-25 00:00:00
1626.0,south,2019-08-25 00:00:00
1680.0,east,2019-08-25 00:00:00
1524.0,west,2019-08-25 00:00:00
1515.0,north,2019-08-26 00:00:00
1704.0,south,2019-08-26 00:00:00
1653.0,east,2019-08-26 00:00:00
1554.0,west,2019-08-26 00:00:00
1644.0,north,2019-08-27 00:00:00
1674.0,south,2019-08-27 00:00:00
1665.0,east,2019-08-27 00:00:00
1755.0,west,2019-08-27 00:00:00
1566.0,north,2019-08-28 00:00:00
1659.0,south,2019-08-28 00:00:00
1515.0,east,2019-08-28 00:00:00
1779.0,west,2019-08-28 00:00:00
1572.0,north,2019-08-29 00:00:00
1770.0,south,2019-08-29 00:00:00
1632.0,east,2019-08-29 00:00:00
1677.0,west,2019-08-29 00:00:00
1755.0,north,2019-08-30 00:00:00
1527.0,south,2019-08-30 00:00:00
1623.0,east,2019-08-30 00:00:00
1668.0,west,2019-08-30 00:00:00
1683.0,north,2019-08-31 00:00:00
1698.0,south,2019-08-31 00:00:00
1749.0,east,2019-08-31 00:00:00
1632.0,west,2019-08-31 00:00:00
1785.0,north,2019-09-01 00:00:00
1707.0,south,2019-09-01 00:00:00
1518.0,east,2019-09-01 00:00:00
1563.0,west,2019-09-01 00:00:00
1701.0,north,2019-09-02 00:00:00
1605.0,south,2019-09-02 00:00:00
1596.0,east,2019-09-02 00:00:00
1605.0,west,2019-09-02 00:00:00
1716.0,north,2019-09-03 00:00:00
1569.0,south,2019-09-03 00:00:00
1725.0,east,2019-09-03 00:00:00
1542.0,west,2019-09-03 00:00:00
1692.0,north,2019-09-04 00:00:00
1560.0,south,2019-09-04 00:00:00
1515.0,east,2019-09-04 00:00:00
1653.0,west,2019-09-04 00:00:00
1629.0,north,2019-09-05 00:00:00
1668.0,south,2019-09-05 00:00:00
1698.0,east,2019-09-05 00:00:00
1677.0,west,2019-09-05 00:00:00
1503.0,north,2019-09-06 00:00:00
1776.0,south,2019-09-06 00:00:00
1509.0,east,2019-09-06 00:00:00
1665.0,west,2019-09-06 00:00:00
1683.0,north,2019-09-07 00:00:00
1530.0,south,2019-09-07 00:00:00
1782.0,east,2019-09-07 00:00:00
1584.0,west,2019-09-07 00:00:00
1743.0,north,2019-09-08 00:00:00
1551.0,south,2019-09-08 00:00:00
1620.0,east,2019-09-08 00:00:00
1791.0,west,2019-09-08 00:00:00
1674.0,north,2019-09-09 00:00:00
1797.0,south,2019-09-09 00:00:00
1773.0,east,2019-09-09 00:00:00
1596.0,west,2019-09-09 00:00:00
1617.0,north,2019-09-10 00:00:00
1764.0,south,2019-09-10 00:00:00
1632.0,east,2019-09-10 00:00:00
1506.0,west,2019-09-10 00:00:00
1533.0,north,2019-09-11 00:00:00
1677.0,south,2019-09-11 00:00:00
1746.0,east,2019-09-11 00:00:00
1668.0,west,2019-09-11 00:00:00
1797.0,north,2019-09-12 00:00:00
1545.0,south,2019-09-12 00:00:00
1701.0,east,2019-09-12 00:00:00
1578.0,west,2019-09-12 00:00:00
1626.0,north,2019-09-13 00:00:00
1512.0,south,2019-09-13 00:00:00
1788.0,east,2019-09-13 00:00:00
1671.0,west,2019-09-13 00:00:00
1728.0,north,2019-09-14 00:00:00
1653.0,south,2019-09-14 00:00:00
1644.0,east,2019-09-14 00:00:00
1734.0,west,2019-09-14 00:00:00
1746.0,north,2019-09-15 00:00:00
1524.0,south,2019-09-15 00:00:00
1611.0,east,2019-09-15 00:00:00
1626.0,west,2019-09-15 00:00:00
1668.0,north,2019-09-16 00:00:00
1734.0,south,2019-09-16 00:00:00
1797.0,east,2019-09-16 00:00:00
1725.0,west,2019-09-16 00:00:00
1656.0,north,2019-09-17 00:00:00
1530.0,south,2019-09-17 00:00:00
1695.0,east,2019-09-17 00:00:00
1656.0,west,2019-09-17 00:00:00
1797.0,north,2019-09-18 00:00:00
1515.0,south,2019-09-18 00:00:00
1638.0,east,2019-09-18 00:00:00
1797.0,west,2019-09-18 00:00:00
1800.0,north,2019-09-19 00:00:00
1560.0,south,2019-09-19 00:00:00
1506.0,east,2019-09-19 00:00:00
1581.0,west,2019-09-19 00:00:00
1515.0,north,2019-09-20 00:00:00
1527.0,south,2019-09-20 00:00:00
1758.0,east,2019-09-20 00:00:00
1638.0,west,2019-09-20 00:00:00
1605.0,north,2019-09-21 00:00:00
1716.0,south,2019-09-21 00:00:00
1569.0,east,2019-09-21 00:00:00
1674.0,west,2019-09-21 00:00:00
1632.0,north,2019-09-22 00:00:00
1734.0,south,2019-09-22 00:00:00
1530.0,east,2019-09-22 00:00:00
1689.0,west,2019-09-22 00:00:00
1641.0,north,2019-09-23 00:00:00
1779.0,south,2019-09-23 00:00:00
1659.0,east,2019-09-23 00:00:00
1797.0,west,2019-09-23 00:00:00
1767.0,north,2019-09-24 00:00:00
1755.0,south,2019-09-24 00:00:00
1602.0,east,2019-09-24 00:00:00
1524.0,west,2019-09-24 00:00:00
1794.0,north,2019-09-25 00:00:00
1626.0,south,2019-09-25 00:00:00
1617.0,east,2019-09-25 00:00:00
1773.0,west,2019-09-25 00:00:00
1719.0,north,2019-09-26 00:00:00
1509.0,south,2019-09-26 00:00:00
1686.0,east,2019-09-26 00:00:00
1668.0,west,2019-09-26 00:00:00
1731.0,north,2019-09-27 00:00:00
1590.0,south,2019-09-27 00:00:00
1728.0,east,2019-09-27 00:00:00
1722.0,west,2019-09-27 00:00:00
1548.0,north,2019-09-28 00:00:00
1599.0,south,2019-09-28 00:00:00
1605.0,east,2019-09-28 00:00:00
1671.0,west,2019-09-28 00:00:00
1512.0,north,2019-09-29 00:00:00
1650.0,south,2019-09-29 00:00:00
1614.0,east,2019-09-29 00:00:00
1674.0,west,2019-09-29 00:00:00
1638.0,north,2019-09-30 00:00:00
1731.0,south,2019-09-30 00:00:00
1716.0,east,2019-09-30 00:00:00
1566.0,west,2019-09-30 00:00:00
1707.0,north,2019-10-01 00:00:00
1554.0,south,2019-10-01 00:00:00
1632.0,east,2019-10-01 00:00:00
1584.0,west,2019-10-01 00:00:00
1653.0,north,2019-10-02 00:00:00
1770.0,south,2019-10-02 00:00:00
1758.0,east,2019-10-02 00:00:00
1569.0,west,2019-10-02 00:00:00
1797.0,north,2019-10-03 00:00:00
1551.0,south,2019-10-03 00:00:00
1677.0,east,2019-10-03 00:00:00
1599.0,west,2019-10-03 00:00:00
1512.0,north,2019-10-04 00:00:00
1635.0,south,2019-10-04 00:00:00
1749.0,east,2019-10-04 00:00:00
1689.0,west,2019-10-04 00:00:00
1614.0,north,2019-10-05 00:00:00
1527.0,south,2019-10-05 00:00:00
1521.0,east,2019-10-05 00:00:00
1725.0,west,2019-10-05 00:00:00
1587.0,north,2019-10-06 00:00:00
1701.0,south,2019-10-06 00:00:00
1566.0,east,2019-10-06 00:00:00
1752.0,west,2019-10-06 00:00:00
1668.0,north,2019-10-07 00:00:00
1686.0,south,2019-10-07 00:00:00
1611.0,east,2019-10-07 00:00:00
1569.0,west,2019-10-07 00:00:00
1599.0,north,2019-10-08 00:00:00
1539.0,south,2019-10-08 00:00:00
1611.0,east,2019-10-08 00:00:00
1605.0,west,2019-10-08 00:00:00
1680.0,north,2019-10-09 00:00:00
1704.0,south,2019-10-09 00:00:00
1689.0,east,2019-10-09 00:00:00
1644.0,west,2019-10-09 00:00:00
1701.0,north,2019-10-10 00:00:00
1560.0,south,2019-10-10 00:00:00
1791.0,east,2019-10-10 00:00:00
1698.0,west,2019-10-10 00:00:00
1539.0,north,2019-10-11 00:00:00
1542.0,south,2019-10-11 00:00:00
1704.0,east,2019-10-11 00:00:00
1728.0,west,2019-10-11 00:00:00
1590.0,north,2019-10-12 00:00:00
1743.0,south,2019-10-12 00:00:00
1569.0,east,2019-10-12 00:00:00
1722.0,west,2019-10-12 00:00:00
1545.0,north,2019-10-13 00:00:00
1533.0,south,2019-10-13 00:00:00
1674.0,east,2019-10-13 00:00:00
1704.0,west,2019-10-13 00:00:00
1524.0,north,2019-10-14 00:00:00
1578.0,south,2019-10-14 00:00:00
1692.0,east,2019-10-14 00:00:00
1635.0,west,2019-10-14 00:00:00
1782.0,north,2019-10-15 00:00:00
1587.0,south,2019-10-15 00:00:00
1638.0,east,2019-10-15 00:00:00
1752.0,west,2019-10-15 00:00:00
1542.0,north,2019-10-16 00:00:00
1608.0,south,2019-10-16 00:00:00
1683.0,east,2019-10-16 00:00:00
1596.0,west,2019-10-16 00:00:00
1527.0,north,2019-10-17 00:00:00
1737.0,south,2019-10-17 00:00:00
1671.0,east,2019-10-17 00:00:00
1662.0,west,2019-10-17 00:00:00
1518.0,north,2019-10-18 00:00:00
1746.0,south,2019-10-18 00:00:00
1590.0,east,2019-10-18 00:00:00
1710.0,west,2019-10-18 00:00:00
1647.0,north,2019-10-19 00:00:00
1737.0,south,2019-10-19 00:00:00
1761.0,east,2019-10-19 00:00:00
1587.0,west,2019-10-19 00:00:00
1701.0,north,2019-10-20 00:00:00
1524.0,south,2019-10-20 00:00:00
1677.0,east,2019-10-20 00:00:00
1725.0,west,2019-10-20 00:00:00
1653.0,north,2019-10-21 00:00:00
1686.0,south,2019-10-21 00:00:00
1698.0,east,2019-10-21 00:00:00
1560.0,west,2019-10-21 00:00:00
1515.0,north,2019-10-22 00:00:00
1734.0,south,2019-10-22 00:00:00
1551.0,east,2019-10-22 00:00:00
1713.0,west,2019-10-22 00:00:00
1758.0,north,2019-10-23 00:00:00
1644.0,south,2019-10-23 00:00:00
1758.0,east,2019-10-23 00:00:00
1641.0,west,2019-10-23 00:00:00
1617.0,north,2019-10-24 00:00:00
1611.0,south,2019-10-24 00:00:00
1788.0,east,2019-10-24 00:00:00
1602.0,west,2019-10-24 00:00:00
1638.0,north,2019-10-25 00:00:00
1620.0,south,2019-10-25 00:00:00
1665.0,east,2019-10-25 00:00:00
1500.0,west,2019-10-25 00:00:00
1671.0,north,2019-10-26 00:00:00
1566.0,south,2019-10-26 00:00:00
1740.0,east,2019-10-26 00:00:00
1599.0,west,2019-10-26 00:00:00
1710.0,north,2019-10-27 00:00:00
1668.0,south,2019-10-27 00:00:00
1740.0,east,2019-10-27 00:00:00
1698.0,west,2019-10-27 00:00:00
1503.0,north,2019-10-28 00:00:00
1689.0,south,2019-10-28 00:00:00
1626.0,east,2019-10-28 00:00:00
1674.0,west,2019-10-28 00:00:00
1542.0,north,2019-10-29 00:00:00
1692.0,south,2019-10-29 00:00:00
1719.0,east,2019-10-29 00:00:00
1512.0,west,2019-10-29 00:00:00
1731.0,north,2019-10-30 00:00:00
1644.0,south,2019-10-30 00:00:00
1746.0,east,2019-10-30 00:00:00
1689.0,west,2019-10-30 00:00:00
1800.0,north,2019-10-31 00:00:00
1527.0,south,2019-10-31 00:00:00
1533.0,east,2019-10-31 00:00:00
1800.0,west,2019-10-31 00:00:00
1644.0,north,2019-11-01 00:00:00
1500.0,south,2019-11-01 00:00:00
1800.0,east,2019-11-01 00:00:00
1767.0,west,2019-11-01 00:00:00
1791.0,north,2019-11-02 00:00:00
1776.0,south,2019-11-02 00:00:00
1596.0,east,2019-11-02 00:00:00
1734.0,west,2019-11-02 00:00:00
1542.0,north,2019-11-03 00:00:00
1608.0,south,2019-11-03 00:00:00
1617.0,east,2019-11-03 00:00:00
1623.0,west,2019-11-03 00:00:00
1674.0,north,2019-11-04 00:00:00
1782.0,south,2019-11-04 00:00:00
1680.0,east,2019-11-04 00:00:00
1512.0,west,2019-11-04 00:00:00
1500.0,north,2019-11-05 00:00:00
1668.0,south,2019-11-05 00:00:00
1758.0,east,2019-11-05 00:00:00
1533.0,west,2019-11-05 00:00:00
1785.0,north,2019-11-06 00:00:00
1533.0,south,2019-11-06 00:00:00
1659.0,east,2019-11-06 00:00:00
1506.0,west,2019-11-06 00:00:00
1656.0,north,2019-11-07 00:00:00
1728.0,south,2019-11-07 00:00:00
1728.0,east,2019-11-07 00:00:00
1713.0,west,2019-11-07 00:00:00
1797.0,north,2019-11-08 00:00:00
1686.0,south,2019-11-08 00:00:00
1584.0,east,2019-11-08 00:00:00
1713.0,west,2019-11-08 00:00:00
1665.0,north,2019-11-09 00:00:00
1557.0,south,2019-11-09 00:00:00
1656.0,east,2019-11-09 00:00:00
1767.0,west,2019-11-09 00:00:00
1515.0,north,2019-11-10 00:00:00
1761.0,south,2019-11-10 00:00:00
1767.0,east,2019-11-10 00:00:00
1641.0,west,2019-11-10 00:00:00
1584.0,north,2019-11-11 00:00:00
1545.0,south,2019-11-11 00:00:00
1695.0,east,2019-11-11 00:00:00
1761.0,west,2019-11-11 00:00:00
1701.0,north,2019-11-12 00:00:00
1767.0,south,2019-11-12 00:00:00
1632.0,east,2019-11-12 00:00:00
1704.0,west,2019-11-12 00:00:00
1599.0,north,2019-11-13 00:00:00
1509.0,south,2019-11-13 00:00:00
1728.0,east,2019-11-13 00:00:00
1683.0,west,2019-11-13 00:00:00
1740.0,north,2019-11-14 00:00:00
1626.0,south,2019-11-14 00:00:00
1572.0,east,2019-11-14 00:00:00
1716.0,west,2019-11-14 00:00:00
1641.0,north,2019-11-15 00:00:00
1560.0,south,2019-11-15 00:00:00
1614.0,east,2019-11-15 00:00:00
1605.0,west,2019-11-15 00:00:00
1503.0,north,2019-11-16 00:00:00
1638.0,south,2019-11-16 00:00:00
1662.0,east,2019-11-16 00:00:00
1653.0,west,2019-11-16 00:00:00
1734.0,north,2019-11-17 00:00:00
1599.0,south,2019-11-17 00:00:00
1515.0,east,2019-11-17 00:00:00
1608.0,west,2019-11-17 00:00:00
1566.0,north,2019-11-18 00:00:00
1734.0,south,2019-11-18 00:00:00
1719.0,east,2019-11-18 00:00:00
1773.0,west,2019-11-18 00:00:00
1791.0,north,2019-11-19 00:00:00
1779.0,south,2019-11-19 00:00:00
1641.0,east,2019-11-19 00:00:00
1617.0,west,2019-11-19 00:00:00
1533.0,north,2019-11-20 00:00:00
1527.0,south,2019-11-20 00:00:00
1512.0,east,2019-11-20 00:00:00
1515.0,west,2019-11-20 00:00:00
1734.0,north,2019-11-21 00:00:00
1668.0,south,2019-11-21 00:00:00
1665.0,east,2019-11-21 00:00:00
1644.0,west,2019-11-21 00:00:00
1767.0,north,2019-11-22 00:00:00
1647.0,south,2019-11-22 00:00:00
1665.0,east,2019-11-22 00:00:00
1776.0,west,2019-11-22 00:00:00
1665.0,north,2019-11-23 00:00:00
1632.0,south,2019-11-23 00:00:00
1521.0,east,2019-11-23 00:00:00
1659.0,west,2019-11-23 00:00:00
1623.0,north,2019-11-24 00:00:00
1698.0,south,2019-11-24 00:00:00
1596.0,east,2019-11-24 00:00:00
1674.0,west,2019-11-24 00:00:00
1749.0,north,2019-11-25 00:00:00
1536.0,south,2019-11-25 00:00:00
1734.0,east,2019-11-25 00:00:00
1716.0,west,2019-11-25 00:00:00
1599.0,north,2019-11-26 00:00:00
1500.0,south,2019-11-26 00:00:00
1518.0,east,2019-11-26 00:00:00
1584.0,west,2019-11-26 00:00:00
1551.0,north,2019-11-27 00:00:00
1701.0,south,2019-11-27 00:00:00
1689.0,east,2019-11-27 00:00:00
1746.0,west,2019-11-27 00:00:00
1725.0,north,2019-11-28 00:00:00
1776.0,south,2019-11-28 00:00:00
1707.0,east,2019-11-28 00:00:00
1794.0,west,2019-11-28 00:00:00
1641.0,north,2019-11-29 00:00:00
1653.0,south,2019-11-29 00:00:00
1716.0,east,2019-11-29 00:00:00
1776.0,west,2019-11-29 00:00:00
1797.0,north,2019-11-30 00:00:00
1782.0,south,2019-11-30 00:00:00
1653.0,east,2019-11-30 00:00:00
1596.0,west,2019-11-30 00:00:00
1704.0,north,2019-12-01 00:00:00
1626.0,south,2019-12-01 00:00:00
1617.0,east,2019-12-01 00:00:00
1680.0,west,2019-12-01 00:00:00
1608.0,north,2019-12-02 00:00:00
1713.0,south,2019-12-02 00:00:00
1632.0,east,2019-12-02 00:00:00
1680.0,west,2019-12-02 00:00:00
1791.0,north,2019-12-03 00:00:00
1761.0,south,2019-12-03 00:00:00
1749.0,east,2019-12-03 00:00:00
1626.0,west,2019-12-03 00:00:00
1773.0,north,2019-12-04 00:00:00
1623.0,south,2019-12-04 00:00:00
1662.0,east,2019-12-04 00:00:00
1731.0,west,2019-12-04 00:00:00
1755.0,north,2019-12-05 00:00:00
1602.0,south,2019-12-05 00:00:00
1740.0,east,2019-12-05 00:00:00
1605.0,west,2019-12-05 00:00:00
1680.0,north,2019-12-06 00:00:00
1572.0,south,2019-12-06 00:00:00
1542.0,east,2019-12-06 00:00:00
1779.0,west,2019-12-06 00:00:00
1671.0,north,2019-12-07 00:00:00
1722.0,south,2019-12-07 00:00:00
1728.0,east,2019-12-07 00:00:00
1659.0,west,2019-12-07 00:00:00
1770.0,north,2019-12-08 00:00:00
1632.0,south,2019-12-08 00:00:00
1536.0,east,2019-12-08 00:00:00
1734.0,west,2019-12-08 00:00:00
1584.0,north,2019-12-09 00:00:00
1713.0,south,2019-12-09 00:00:00
1728.0,east,2019-12-09 00:00:00
1725.0,west,2019-12-09 00:00:00
1506.0,north,2019-12-10 00:00:00
1503.0,south,2019-12-10 00:00:00
1521.0,east,2019-12-10 00:00:00
1713.0,west,2019-12-10 00:00:00
1635.0,north,2019-12-11 00:00:00
1506.0,south,2019-12-11 00:00:00
1542.0,east,2019-12-11 00:00:00
1551.0,west,2019-12-11 00:00:00
1623.0,north,2019-12-12 00:00:00
1719.0,south,2019-12-12 00:00:00
1563.0,east,2019-12-12 00:00:00
1791.0,west,2019-12-12 00:00:00
1800.0,north,2019-12-13 00:00:00
1800.0,south,2019-12-13 00:00:00
1740.0,east,2019-12-13 00:00:00
1755.0,west,2019-12-13 00:00:00
1716.0,north,2019-12-14 00:00:00
1632.0,south,2019-12-14 00:00:00
1599.0,east,2019-12-14 00:00:00
1632.0,west,2019-12-14 00:00:00
1725.0,north,2019-12-15 00:00:00
1743.0,south,2019-12-15 00:00:00
1587.0,east,2019-12-15 00:00:00
1608.0,west,2019-12-15 00:00:00
1662.0,north,2019-12-16 00:00:00
1791.0,south,2019-12-16 00:00:00
1773.0,east,2019-12-16 00:00:00
1650.0,west,2019-12-16 00:00:00
1518.0,north,2019-12-17 00:00:00
1749.0,south,2019-12-17 00:00:00
1689.0,east,2019-12-17 00:00:00
1533.0,west,2019-12-17 00:00:00
1533.0,north,2019-12-18 00:00:00
1641.0,south,2019-12-18 00:00:00
1590.0,east,2019-12-18 00:00:00
1740.0,west,2019-12-18 00:00:00
1665.0,north,2019-12-19 00:00:00
1773.0,south,2019-12-19 00:00:00
1503.0,east,2019-12-19 00:00:00
1542.0,west,2019-12-19 00:00:00
1788.0,north,2019-12-20 00:00:00
1773.0,south,2019-12-20 00:00:00
1788.0,east,2019-12-20 00:00:00
1785.0,west,2019-12-20 00:00:00
1605.0,north,2019-12-21 00:00:00
1701.0,south,2019-12-21 00:00:00
1626.0,east,2019-12-21 00:00:00
1623.0,west,2019-12-21 00:00:00
1671.0,north,2019-12-22 00:00:00
1629.0,south,2019-12-22 00:00:00
1725.0,east,2019-12-22 00:00:00
1557.0,west,2019-12-22 00:00:00
1671.0,north,2019-12-23 00:00:00
1662.0,south,2019-12-23 00:00:00
1674.0,east,2019-12-23 00:00:00
1671.0,west,2019-12-23 00:00:00
1620.0,north,2019-12-24 00:00:00
1716.0,south,2019-12-24 00:00:00
1674.0,east,2019-12-24 00:00:00
1686.0,west,2019-12-24 00:00:00
1752.0,north,2019-12-25 00:00:00
1725.0,south,2019-12-25 00:00:00
1545.0,east,2019-12-25 00:00:00
1506.0,west,2019-12-25 00:00:00
1539.0,north,2019-12-26 00:00:00
1716.0,south,2019-12-26 00:00:00
1500.0,east,2019-12-26 00:00:00
1794.0,west,2019-12-26 00:00:00
1716.0,north,2019-12-27 00:00:00
1665.0,south,2019-12-27 00:00:00
1557.0,east,2019-12-27 00:00:00
1620.0,west,2019-12-27 00:00:00
1779.0,north,2019-12-28 00:00:00
1779.0,south,2019-12-28 00:00:00
1752.0,east,2019-12-28 00:00:00
1773.0,west,2019-12-28 00:00:00
1800.0,north,2019-12-29 00:00:00
1773.0,south,2019-12-29 00:00:00
1767.0,east,2019-12-29 00:00:00
1683.0,west,2019-12-29 00:00:00
1542.0,north,2019-12-30 00:00:00
1728.0,south,2019-12-30 00:00:00
1569.0,east,2019-12-30 00:00:00
1659.0,west,2019-12-30 00:00:00
1581.0,north,2019-12-31 00:00:00
1713.0,south,2019-12-31 00:00:00
1533.0,east,2019-12-31 00:00:00
1692.0,west,2019-12-31 00:00:00
1506.0,north,2020-01-01 00:00:00
1659.0,south,2020-01-01 00:00:00
1719.0,east,2020-01-01 00:00:00
1704.0,west,2020-01-01 00:00:00
